location,sex,age_interval,cause_id,year,val,last_update
Lebanon,Male,45-49 years,497,2019,195.1292323,12/31/2019
Lebanon,Female,45-49 years,497,2019,379.5125626,12/31/2019
Lebanon,Male,50-54 years,497,2000,98.31567645,12/31/2019
Lebanon,Female,50-54 years,497,2000,237.9831953,12/31/2019
Lebanon,Male,50-54 years,497,2001,100.5215984,12/31/2019
Lebanon,Female,50-54 years,497,2001,243.0575846,12/31/2019
Lebanon,Male,50-54 years,497,2002,101.1819668,12/31/2019
Lebanon,Female,50-54 years,497,2002,244.2568942,12/31/2019
Lebanon,Male,50-54 years,497,2003,102.5885609,12/31/2019
Lebanon,Female,50-54 years,497,2003,247.2325735,12/31/2019
Lebanon,Male,50-54 years,497,2004,104.5291952,12/31/2019
Lebanon,Female,50-54 years,497,2004,248.2791238,12/31/2019
Lebanon,Male,50-54 years,497,2005,107.5653698,12/31/2019
Lebanon,Female,50-54 years,497,2005,249.4326534,12/31/2019
Lebanon,Male,50-54 years,497,2006,106.7133049,12/31/2019
Lebanon,Female,50-54 years,497,2006,239.0021027,12/31/2019
Lebanon,Male,50-54 years,497,2007,106.9372556,12/31/2019
Lebanon,Female,50-54 years,497,2007,231.7024399,12/31/2019
Lebanon,Male,50-54 years,497,2008,108.48922,12/31/2019
Lebanon,Female,50-54 years,497,2008,230.0959616,12/31/2019
Lebanon,Male,50-54 years,497,2009,112.2500489,12/31/2019
Lebanon,Female,50-54 years,497,2009,236.2912423,12/31/2019
Lebanon,Male,50-54 years,497,2010,116.9703195,12/31/2019
Lebanon,Female,50-54 years,497,2010,247.9792311,12/31/2019
Lebanon,Male,50-54 years,497,2011,124.0230841,12/31/2019
Lebanon,Female,50-54 years,497,2011,263.9171925,12/31/2019
Lebanon,Male,50-54 years,497,2012,134.0651774,12/31/2019
Lebanon,Female,50-54 years,497,2012,280.8377699,12/31/2019
Lebanon,Male,50-54 years,497,2013,143.5979074,12/31/2019
Lebanon,Female,50-54 years,497,2013,295.3663537,12/31/2019
Lebanon,Male,50-54 years,497,2014,150.5611737,12/31/2019
Lebanon,Female,50-54 years,497,2014,306.4317408,12/31/2019
Lebanon,Male,50-54 years,497,2015,156.2563266,12/31/2019
Lebanon,Female,50-54 years,497,2015,316.77521,12/31/2019
Lebanon,Male,50-54 years,497,2016,162.6527831,12/31/2019
Lebanon,Female,50-54 years,497,2016,336.9632547,12/31/2019
Lebanon,Male,50-54 years,497,2017,166.2806307,12/31/2019
Lebanon,Female,50-54 years,497,2017,353.8150872,12/31/2019
Lebanon,Male,50-54 years,497,2018,166.0913638,12/31/2019
Lebanon,Female,50-54 years,497,2018,355.7799506,12/31/2019
Lebanon,Male,50-54 years,497,2019,167.0441719,12/31/2019
Lebanon,Female,50-54 years,497,2019,358.0877245,12/31/2019
Lebanon,Male,55-59 years,497,2000,60.56961637,12/31/2019
Lebanon,Female,55-59 years,497,2000,164.3414618,12/31/2019
Lebanon,Male,55-59 years,497,2001,62.19074352,12/31/2019
Lebanon,Female,55-59 years,497,2001,167.1047187,12/31/2019
Lebanon,Male,55-59 years,497,2002,64.14115002,12/31/2019
Lebanon,Female,55-59 years,497,2002,171.3887876,12/31/2019
Lebanon,Male,55-59 years,497,2003,65.33234207,12/31/2019
Lebanon,Female,55-59 years,497,2003,172.4368794,12/31/2019
Lebanon,Male,55-59 years,497,2004,65.645464,12/31/2019
Lebanon,Female,55-59 years,497,2004,171.5691446,12/31/2019
Lebanon,Male,55-59 years,497,2005,64.85476424,12/31/2019
Lebanon,Female,55-59 years,497,2005,167.8321357,12/31/2019
Lebanon,Male,55-59 years,497,2006,66.51584888,12/31/2019
Lebanon,Female,55-59 years,497,2006,169.1835563,12/31/2019
Lebanon,Male,55-59 years,497,2007,67.59197246,12/31/2019
Lebanon,Female,55-59 years,497,2007,166.5494587,12/31/2019
Lebanon,Male,55-59 years,497,2008,69.45707982,12/31/2019
Lebanon,Female,55-59 years,497,2008,165.5423288,12/31/2019
Lebanon,Male,55-59 years,497,2009,71.7012626,12/31/2019
Lebanon,Female,55-59 years,497,2009,164.7444143,12/31/2019
Lebanon,Male,55-59 years,497,2010,74.48984286,12/31/2019
Lebanon,Female,55-59 years,497,2010,167.1043551,12/31/2019
Lebanon,Male,55-59 years,497,2011,74.35324522,12/31/2019
Lebanon,Female,55-59 years,497,2011,164.8991926,12/31/2019
Lebanon,Male,55-59 years,497,2012,74.89536138,12/31/2019
Lebanon,Female,55-59 years,497,2012,166.5386565,12/31/2019
Lebanon,Male,55-59 years,497,2013,76.21715868,12/31/2019
Lebanon,Female,55-59 years,497,2013,172.506866,12/31/2019
Lebanon,Male,55-59 years,497,2014,79.00551945,12/31/2019
Lebanon,Female,55-59 years,497,2014,183.3118994,12/31/2019
Lebanon,Male,55-59 years,497,2015,82.65148994,12/31/2019
Lebanon,Female,55-59 years,497,2015,196.2251008,12/31/2019
Lebanon,Male,55-59 years,497,2016,89.52225503,12/31/2019
Lebanon,Female,55-59 years,497,2016,216.2825133,12/31/2019
Lebanon,Male,55-59 years,497,2017,97.66425403,12/31/2019
Lebanon,Female,55-59 years,497,2017,235.3371366,12/31/2019
Lebanon,Male,55-59 years,497,2018,103.2576451,12/31/2019
Lebanon,Female,55-59 years,497,2018,245.2008588,12/31/2019
Lebanon,Male,55-59 years,497,2019,107.4082573,12/31/2019
Lebanon,Female,55-59 years,497,2019,252.9284912,12/31/2019
Lebanon,Male,60-64 years,497,2000,39.86707928,12/31/2019
Lebanon,Female,60-64 years,497,2000,111.5714828,12/31/2019
Lebanon,Male,60-64 years,497,2001,39.84735352,12/31/2019
Lebanon,Female,60-64 years,497,2001,110.6799577,12/31/2019
Lebanon,Male,60-64 years,497,2002,39.51409536,12/31/2019
Lebanon,Female,60-64 years,497,2002,109.3442632,12/31/2019
Lebanon,Male,60-64 years,497,2003,39.08480954,12/31/2019
Lebanon,Female,60-64 years,497,2003,108.0143572,12/31/2019
Lebanon,Male,60-64 years,497,2004,38.93590426,12/31/2019
Lebanon,Female,60-64 years,497,2004,107.0296981,12/31/2019
Lebanon,Male,60-64 years,497,2005,39.31402636,12/31/2019
Lebanon,Female,60-64 years,497,2005,106.8261928,12/31/2019
Lebanon,Male,60-64 years,497,2006,40.5773727,12/31/2019
Lebanon,Female,60-64 years,497,2006,107.8913958,12/31/2019
Lebanon,Male,60-64 years,497,2007,42.32055873,12/31/2019
Lebanon,Female,60-64 years,497,2007,108.8661906,12/31/2019
Lebanon,Male,60-64 years,497,2008,43.68361483,12/31/2019
Lebanon,Female,60-64 years,497,2008,107.5782875,12/31/2019
Lebanon,Male,60-64 years,497,2009,44.41747453,12/31/2019
Lebanon,Female,60-64 years,497,2009,105.884307,12/31/2019
Lebanon,Male,60-64 years,497,2010,44.20078979,12/31/2019
Lebanon,Female,60-64 years,497,2010,104.2352775,12/31/2019
Lebanon,Male,60-64 years,497,2011,45.37253064,12/31/2019
Lebanon,Female,60-64 years,497,2011,107.5934971,12/31/2019
Lebanon,Male,60-64 years,497,2012,46.00065918,12/31/2019
Lebanon,Female,60-64 years,497,2012,109.7026682,12/31/2019
Lebanon,Male,60-64 years,497,2013,47.02486464,12/31/2019
Lebanon,Female,60-64 years,497,2013,113.2152835,12/31/2019
Lebanon,Male,60-64 years,497,2014,48.32991389,12/31/2019
Lebanon,Female,60-64 years,497,2014,116.3126618,12/31/2019
Lebanon,Male,60-64 years,497,2015,50.25974738,12/31/2019
Lebanon,Female,60-64 years,497,2015,120.0245481,12/31/2019
Lebanon,Male,60-64 years,497,2016,51.7336435,12/31/2019
Lebanon,Female,60-64 years,497,2016,122.1662969,12/31/2019
Lebanon,Male,60-64 years,497,2017,53.2460135,12/31/2019
Lebanon,Female,60-64 years,497,2017,126.1634142,12/31/2019
Lebanon,Male,60-64 years,497,2018,53.68126918,12/31/2019
Lebanon,Female,60-64 years,497,2018,129.7280096,12/31/2019
Lebanon,Male,60-64 years,497,2019,55.22311458,12/31/2019
Lebanon,Female,60-64 years,497,2019,137.0013695,12/31/2019
Lebanon,Male,65-69 years,497,2000,30.88029097,12/31/2019
Lebanon,Female,65-69 years,497,2000,70.8345856,12/31/2019
Lebanon,Male,65-69 years,497,2001,30.60414127,12/31/2019
Lebanon,Female,65-69 years,497,2001,71.54445846,12/31/2019
Lebanon,Male,65-69 years,497,2002,30.2429844,12/31/2019
Lebanon,Female,65-69 years,497,2002,72.34450419,12/31/2019
Lebanon,Male,65-69 years,497,2003,30.08500189,12/31/2019
Lebanon,Female,65-69 years,497,2003,73.22586174,12/31/2019
Lebanon,Male,65-69 years,497,2004,30.07569131,12/31/2019
Lebanon,Female,65-69 years,497,2004,73.93656583,12/31/2019
Lebanon,Male,65-69 years,497,2005,30.24422868,12/31/2019
Lebanon,Female,65-69 years,497,2005,74.22270426,12/31/2019
Lebanon,Male,65-69 years,497,2006,30.42369656,12/31/2019
Lebanon,Female,65-69 years,497,2006,73.47721853,12/31/2019
Lebanon,Male,65-69 years,497,2007,30.5574605,12/31/2019
Lebanon,Female,65-69 years,497,2007,72.09833522,12/31/2019
Lebanon,Male,65-69 years,497,2008,30.66785837,12/31/2019
Lebanon,Female,65-69 years,497,2008,70.78836904,12/31/2019
Lebanon,Male,65-69 years,497,2009,30.92360327,12/31/2019
Lebanon,Female,65-69 years,497,2009,70.1714759,12/31/2019
Lebanon,Male,65-69 years,497,2010,31.42743468,12/31/2019
Lebanon,Female,65-69 years,497,2010,70.99554941,12/31/2019
Lebanon,Male,65-69 years,497,2011,32.52981109,12/31/2019
Lebanon,Female,65-69 years,497,2011,73.84138142,12/31/2019
Lebanon,Male,65-69 years,497,2012,33.98440075,12/31/2019
Lebanon,Female,65-69 years,497,2012,77.37098457,12/31/2019
Lebanon,Male,65-69 years,497,2013,34.90846348,12/31/2019
Lebanon,Female,65-69 years,497,2013,79.28496303,12/31/2019
Lebanon,Male,65-69 years,497,2014,35.13741313,12/31/2019
Lebanon,Female,65-69 years,497,2014,80.2254403,12/31/2019
Lebanon,Male,65-69 years,497,2015,34.72184193,12/31/2019
Lebanon,Female,65-69 years,497,2015,80.00272251,12/31/2019
Lebanon,Male,65-69 years,497,2016,37.28399543,12/31/2019
Lebanon,Female,65-69 years,497,2016,85.02591478,12/31/2019
Lebanon,Male,65-69 years,497,2017,39.25734869,12/31/2019
Lebanon,Female,65-69 years,497,2017,88.86991083,12/31/2019
Lebanon,Male,65-69 years,497,2018,39.76493905,12/31/2019
Lebanon,Female,65-69 years,497,2018,91.49685553,12/31/2019
Lebanon,Male,65-69 years,497,2019,40.56265177,12/31/2019
Lebanon,Female,65-69 years,497,2019,93.68079898,12/31/2019
Lebanon,Male,70-74 years,497,2000,23.78919714,12/31/2019
Lebanon,Female,70-74 years,497,2000,46.29301385,12/31/2019
Lebanon,Male,70-74 years,497,2001,24.61890936,12/31/2019
Lebanon,Female,70-74 years,497,2001,47.01402724,12/31/2019
Lebanon,Male,70-74 years,497,2002,24.91902126,12/31/2019
Lebanon,Female,70-74 years,497,2002,47.55998824,12/31/2019
Lebanon,Male,70-74 years,497,2003,24.69253498,12/31/2019
Lebanon,Female,70-74 years,497,2003,47.90931773,12/31/2019
Lebanon,Male,70-74 years,497,2004,24.29028544,12/31/2019
Lebanon,Female,70-74 years,497,2004,48.22167519,12/31/2019
Lebanon,Male,70-74 years,497,2005,23.99504517,12/31/2019
Lebanon,Female,70-74 years,497,2005,48.64580708,12/31/2019
Lebanon,Male,70-74 years,497,2006,23.92580156,12/31/2019
Lebanon,Female,70-74 years,497,2006,49.21037998,12/31/2019
Lebanon,Male,70-74 years,497,2007,24.01008466,12/31/2019
Lebanon,Female,70-74 years,497,2007,49.82372905,12/31/2019
Lebanon,Male,70-74 years,497,2008,24.33456037,12/31/2019
Lebanon,Female,70-74 years,497,2008,50.61299636,12/31/2019
Lebanon,Male,70-74 years,497,2009,24.69683201,12/31/2019
Lebanon,Female,70-74 years,497,2009,51.53787804,12/31/2019
Lebanon,Male,70-74 years,497,2010,24.94571973,12/31/2019
Lebanon,Female,70-74 years,497,2010,52.57062406,12/31/2019
Lebanon,Male,70-74 years,497,2011,24.97135044,12/31/2019
Lebanon,Female,70-74 years,497,2011,53.32930203,12/31/2019
Lebanon,Male,70-74 years,497,2012,24.9326083,12/31/2019
Lebanon,Female,70-74 years,497,2012,53.88808524,12/31/2019
Lebanon,Male,70-74 years,497,2013,24.92608274,12/31/2019
Lebanon,Female,70-74 years,497,2013,54.51514771,12/31/2019
Lebanon,Male,70-74 years,497,2014,25.14152595,12/31/2019
Lebanon,Female,70-74 years,497,2014,55.41059464,12/31/2019
Lebanon,Male,70-74 years,497,2015,25.68699132,12/31/2019
Lebanon,Female,70-74 years,497,2015,56.86388632,12/31/2019
Lebanon,Male,70-74 years,497,2016,28.35291521,12/31/2019
Lebanon,Female,70-74 years,497,2016,60.91175799,12/31/2019
Lebanon,Male,70-74 years,497,2017,31.09303316,12/31/2019
Lebanon,Female,70-74 years,497,2017,65.35428365,12/31/2019
Lebanon,Male,70-74 years,497,2018,31.56580103,12/31/2019
Lebanon,Female,70-74 years,497,2018,66.78685695,12/31/2019
Lebanon,Male,70-74 years,497,2019,31.54906169,12/31/2019
Lebanon,Female,70-74 years,497,2019,67.438594,12/31/2019
Lebanon,Male,75-79 years,497,2000,13.35526723,12/31/2019
Lebanon,Female,75-79 years,497,2000,26.09955808,12/31/2019
Lebanon,Male,75-79 years,497,2001,14.22492153,12/31/2019
Lebanon,Female,75-79 years,497,2001,27.02563263,12/31/2019
Lebanon,Male,75-79 years,497,2002,14.96865022,12/31/2019
Lebanon,Female,75-79 years,497,2002,27.70295129,12/31/2019
Lebanon,Male,75-79 years,497,2003,15.67873288,12/31/2019
Lebanon,Female,75-79 years,497,2003,28.23831541,12/31/2019
Lebanon,Male,75-79 years,497,2004,16.37339937,12/31/2019
Lebanon,Female,75-79 years,497,2004,28.72983439,12/31/2019
Lebanon,Male,75-79 years,497,2005,17.11822662,12/31/2019
Lebanon,Female,75-79 years,497,2005,29.2956527,12/31/2019
Lebanon,Male,75-79 years,497,2006,17.85450943,12/31/2019
Lebanon,Female,75-79 years,497,2006,29.93401954,12/31/2019
Lebanon,Male,75-79 years,497,2007,18.35325536,12/31/2019
Lebanon,Female,75-79 years,497,2007,30.50969459,12/31/2019
Lebanon,Male,75-79 years,497,2008,18.49517628,12/31/2019
Lebanon,Female,75-79 years,497,2008,31.03300294,12/31/2019
Lebanon,Male,75-79 years,497,2009,18.42757349,12/31/2019
Lebanon,Female,75-79 years,497,2009,31.6395887,12/31/2019
Lebanon,Male,75-79 years,497,2010,18.25040512,12/31/2019
Lebanon,Female,75-79 years,497,2010,32.46289561,12/31/2019
Lebanon,Male,75-79 years,497,2011,18.11276317,12/31/2019
Lebanon,Female,75-79 years,497,2011,33.52648894,12/31/2019
Lebanon,Male,75-79 years,497,2012,18.1057315,12/31/2019
Lebanon,Female,75-79 years,497,2012,34.6947234,12/31/2019
Lebanon,Male,75-79 years,497,2013,18.31089942,12/31/2019
Lebanon,Female,75-79 years,497,2013,35.96650305,12/31/2019
Lebanon,Male,75-79 years,497,2014,18.60091232,12/31/2019
Lebanon,Female,75-79 years,497,2014,37.20921114,12/31/2019
Lebanon,Male,75-79 years,497,2015,18.8884937,12/31/2019
Lebanon,Female,75-79 years,497,2015,38.28459737,12/31/2019
Lebanon,Male,75-79 years,497,2016,20.05214279,12/31/2019
Lebanon,Female,75-79 years,497,2016,39.937058,12/31/2019
Lebanon,Male,75-79 years,497,2017,21.04978115,12/31/2019
Lebanon,Female,75-79 years,497,2017,41.43033296,12/31/2019
Lebanon,Male,75-79 years,497,2018,20.97483134,12/31/2019
Lebanon,Female,75-79 years,497,2018,41.98526837,12/31/2019
Lebanon,Male,75-79 years,497,2019,21.07358659,12/31/2019
Lebanon,Female,75-79 years,497,2019,42.71055495,12/31/2019
Lebanon,Male,80+ years,497,2000,9.857786062,12/31/2019
Lebanon,Female,80+ years,497,2000,19.13714956,12/31/2019
Lebanon,Male,80+ years,497,2001,10.4607953,12/31/2019
Lebanon,Female,80+ years,497,2001,19.92113507,12/31/2019
Lebanon,Male,80+ years,497,2002,11.17131918,12/31/2019
Lebanon,Female,80+ years,497,2002,20.79432631,12/31/2019
Lebanon,Male,80+ years,497,2003,11.96733937,12/31/2019
Lebanon,Female,80+ years,497,2003,21.73540561,12/31/2019
Lebanon,Male,80+ years,497,2004,12.82700954,12/31/2019
Lebanon,Female,80+ years,497,2004,22.7428831,12/31/2019
Lebanon,Male,80+ years,497,2005,13.74583596,12/31/2019
Lebanon,Female,80+ years,497,2005,23.8596372,12/31/2019
Lebanon,Male,80+ years,497,2006,14.68894253,12/31/2019
Lebanon,Female,80+ years,497,2006,25.02555753,12/31/2019
Lebanon,Male,80+ years,497,2007,15.66287065,12/31/2019
Lebanon,Female,80+ years,497,2007,26.19811403,12/31/2019
Lebanon,Male,80+ years,497,2008,16.69099279,12/31/2019
Lebanon,Female,80+ years,497,2008,27.42205424,12/31/2019
Lebanon,Male,80+ years,497,2009,17.73334237,12/31/2019
Lebanon,Female,80+ years,497,2009,28.74325357,12/31/2019
Lebanon,Male,80+ years,497,2010,18.7907345,12/31/2019
Lebanon,Female,80+ years,497,2010,30.24580742,12/31/2019
Lebanon,Male,80+ years,497,2011,19.85026525,12/31/2019
Lebanon,Female,80+ years,497,2011,31.90630268,12/31/2019
Lebanon,Male,80+ years,497,2012,20.85149504,12/31/2019
Lebanon,Female,80+ years,497,2012,33.61028581,12/31/2019
Lebanon,Male,80+ years,497,2013,21.73190825,12/31/2019
Lebanon,Female,80+ years,497,2013,35.32627153,12/31/2019
Lebanon,Male,80+ years,497,2014,22.55762558,12/31/2019
Lebanon,Female,80+ years,497,2014,37.08792592,12/31/2019
Lebanon,Male,80+ years,497,2015,23.36933946,12/31/2019
Lebanon,Female,80+ years,497,2015,38.93929233,12/31/2019
Lebanon,Male,80+ years,497,2016,25.0376361,12/31/2019
Lebanon,Female,80+ years,497,2016,42.2133786,12/31/2019
Lebanon,Male,80+ years,497,2017,26.57306103,12/31/2019
Lebanon,Female,80+ years,497,2017,45.69619431,12/31/2019
Lebanon,Male,80+ years,497,2018,27.10679711,12/31/2019
Lebanon,Female,80+ years,497,2018,47.92827762,12/31/2019
Lebanon,Male,80+ years,497,2019,27.59286575,12/31/2019
Lebanon,Female,80+ years,497,2019,50.10356709,12/31/2019
Lebanon,Male,<5 years,500,2000,0,12/31/2019
Lebanon,Female,<5 years,500,2000,0,12/31/2019
Lebanon,Male,<5 years,500,2001,0,12/31/2019
Lebanon,Female,<5 years,500,2001,0,12/31/2019
Lebanon,Male,<5 years,500,2002,0,12/31/2019
Lebanon,Female,<5 years,500,2002,0,12/31/2019
Lebanon,Male,<5 years,500,2003,0,12/31/2019
Lebanon,Female,<5 years,500,2003,0,12/31/2019
Lebanon,Male,<5 years,500,2004,0,12/31/2019
Lebanon,Female,<5 years,500,2004,0,12/31/2019
Lebanon,Male,<5 years,500,2005,0,12/31/2019
Lebanon,Female,<5 years,500,2005,0,12/31/2019
Lebanon,Male,<5 years,500,2006,0,12/31/2019
Lebanon,Female,<5 years,500,2006,0,12/31/2019
Lebanon,Male,<5 years,500,2007,0,12/31/2019
Lebanon,Female,<5 years,500,2007,0,12/31/2019
Lebanon,Male,<5 years,500,2008,0,12/31/2019
Lebanon,Female,<5 years,500,2008,0,12/31/2019
Lebanon,Male,<5 years,500,2009,0,12/31/2019
Lebanon,Female,<5 years,500,2009,0,12/31/2019
Lebanon,Male,<5 years,500,2010,0,12/31/2019
Lebanon,Female,<5 years,500,2010,0,12/31/2019
Lebanon,Male,<5 years,500,2011,0,12/31/2019
Lebanon,Female,<5 years,500,2011,0,12/31/2019
Lebanon,Male,<5 years,500,2012,0,12/31/2019
Lebanon,Female,<5 years,500,2012,0,12/31/2019
Lebanon,Male,<5 years,500,2013,0,12/31/2019
Lebanon,Female,<5 years,500,2013,0,12/31/2019
Lebanon,Male,<5 years,500,2014,0,12/31/2019
Lebanon,Female,<5 years,500,2014,0,12/31/2019
Lebanon,Male,<5 years,500,2015,0,12/31/2019
Lebanon,Female,<5 years,500,2015,0,12/31/2019
Lebanon,Male,<5 years,500,2016,0,12/31/2019
Lebanon,Female,<5 years,500,2016,0,12/31/2019
Lebanon,Male,<5 years,500,2017,0,12/31/2019
Lebanon,Female,<5 years,500,2017,0,12/31/2019
Lebanon,Male,<5 years,500,2018,0,12/31/2019
Lebanon,Female,<5 years,500,2018,0,12/31/2019
Lebanon,Male,<5 years,500,2019,0,12/31/2019
Lebanon,Female,<5 years,500,2019,0,12/31/2019
Lebanon,Male,<5 years,503,2000,3.547123024,12/31/2019
Lebanon,Female,<5 years,503,2000,3.106294751,12/31/2019
Lebanon,Male,<5 years,503,2001,3.521700613,12/31/2019
Lebanon,Female,<5 years,503,2001,3.085724792,12/31/2019
Lebanon,Male,<5 years,503,2002,3.522728736,12/31/2019
Lebanon,Female,<5 years,503,2002,3.082606154,12/31/2019
Lebanon,Male,<5 years,503,2003,3.55025321,12/31/2019
Lebanon,Female,<5 years,503,2003,3.101275845,12/31/2019
Lebanon,Male,<5 years,503,2004,3.599087334,12/31/2019
Lebanon,Female,<5 years,503,2004,3.141876228,12/31/2019
Lebanon,Male,<5 years,503,2005,3.673143692,12/31/2019
Lebanon,Female,<5 years,503,2005,3.212329926,12/31/2019
Lebanon,Male,<5 years,503,2006,3.75838651,12/31/2019
Lebanon,Female,<5 years,503,2006,3.303447768,12/31/2019
Lebanon,Male,<5 years,503,2007,3.837113448,12/31/2019
Lebanon,Female,<5 years,503,2007,3.397173304,12/31/2019
Lebanon,Male,<5 years,503,2008,3.89883607,12/31/2019
Lebanon,Female,<5 years,503,2008,3.479856439,12/31/2019
Lebanon,Male,<5 years,503,2009,3.95066771,12/31/2019
Lebanon,Female,<5 years,503,2009,3.552713195,12/31/2019
Lebanon,Male,<5 years,503,2010,4.039550685,12/31/2019
Lebanon,Female,<5 years,503,2010,3.652535193,12/31/2019
Lebanon,Male,<5 years,503,2011,4.335664296,12/31/2019
Lebanon,Female,<5 years,503,2011,3.929251023,12/31/2019
Lebanon,Male,<5 years,503,2012,4.857547162,12/31/2019
Lebanon,Female,<5 years,503,2012,4.401346525,12/31/2019
Lebanon,Male,<5 years,503,2013,5.257845558,12/31/2019
Lebanon,Female,<5 years,503,2013,4.760353835,12/31/2019
Lebanon,Male,<5 years,503,2014,5.350347151,12/31/2019
Lebanon,Female,<5 years,503,2014,4.844469749,12/31/2019
Lebanon,Male,<5 years,503,2015,5.313508409,12/31/2019
Lebanon,Female,<5 years,503,2015,4.813566358,12/31/2019
Lebanon,Male,<5 years,503,2016,5.235840722,12/31/2019
Lebanon,Female,<5 years,503,2016,4.744284526,12/31/2019
Lebanon,Male,<5 years,503,2017,5.134044267,12/31/2019
Lebanon,Female,<5 years,503,2017,4.654723653,12/31/2019
Lebanon,Male,<5 years,503,2018,5.066339077,12/31/2019
Lebanon,Female,<5 years,503,2018,4.611396389,12/31/2019
Lebanon,Male,<5 years,503,2019,5.041003417,12/31/2019
Lebanon,Female,<5 years,503,2019,4.622680592,12/31/2019
Lebanon,Male,5-9 years,503,2000,2.302747857,12/31/2019
Lebanon,Female,5-9 years,503,2000,1.889464805,12/31/2019
Lebanon,Male,5-9 years,503,2001,2.276387998,12/31/2019
Lebanon,Female,5-9 years,503,2001,1.859109931,12/31/2019
Lebanon,Male,5-9 years,503,2002,2.243701794,12/31/2019
Lebanon,Female,5-9 years,503,2002,1.821335849,12/31/2019
Lebanon,Male,5-9 years,503,2003,2.202930428,12/31/2019
Lebanon,Female,5-9 years,503,2003,1.778770472,12/31/2019
Lebanon,Male,5-9 years,503,2004,2.159037871,12/31/2019
Lebanon,Female,5-9 years,503,2004,1.737857663,12/31/2019
Lebanon,Male,5-9 years,503,2005,2.120017964,12/31/2019
Lebanon,Female,5-9 years,503,2005,1.706858243,12/31/2019
Lebanon,Male,5-9 years,503,2006,2.090697391,12/31/2019
Lebanon,Female,5-9 years,503,2006,1.690034147,12/31/2019
Lebanon,Male,5-9 years,503,2007,2.076272907,12/31/2019
Lebanon,Female,5-9 years,503,2007,1.689048545,12/31/2019
Lebanon,Male,5-9 years,503,2008,2.082776214,12/31/2019
Lebanon,Female,5-9 years,503,2008,1.70651201,12/31/2019
Lebanon,Male,5-9 years,503,2009,2.107850632,12/31/2019
Lebanon,Female,5-9 years,503,2009,1.738774634,12/31/2019
Lebanon,Male,5-9 years,503,2010,2.162544635,12/31/2019
Lebanon,Female,5-9 years,503,2010,1.792602922,12/31/2019
Lebanon,Male,5-9 years,503,2011,2.294895611,12/31/2019
Lebanon,Female,5-9 years,503,2011,1.904010366,12/31/2019
Lebanon,Male,5-9 years,503,2012,2.508796758,12/31/2019
Lebanon,Female,5-9 years,503,2012,2.076960824,12/31/2019
Lebanon,Male,5-9 years,503,2013,2.705569699,12/31/2019
Lebanon,Female,5-9 years,503,2013,2.235044297,12/31/2019
Lebanon,Male,5-9 years,503,2014,2.840815193,12/31/2019
Lebanon,Female,5-9 years,503,2014,2.345149579,12/31/2019
Lebanon,Male,5-9 years,503,2015,2.957547627,12/31/2019
Lebanon,Female,5-9 years,503,2015,2.444284054,12/31/2019
Lebanon,Male,5-9 years,503,2016,3.074309962,12/31/2019
Lebanon,Female,5-9 years,503,2016,2.548342486,12/31/2019
Lebanon,Male,5-9 years,503,2017,3.179973629,12/31/2019
Lebanon,Female,5-9 years,503,2017,2.647147375,12/31/2019
Lebanon,Male,5-9 years,503,2018,3.259041869,12/31/2019
Lebanon,Female,5-9 years,503,2018,2.728500556,12/31/2019
Lebanon,Male,5-9 years,503,2019,3.304708905,12/31/2019
Lebanon,Female,5-9 years,503,2019,2.786600283,12/31/2019
Lebanon,Male,10-14 years,503,2000,1.450366092,12/31/2019
Lebanon,Female,10-14 years,503,2000,1.100237457,12/31/2019
Lebanon,Male,10-14 years,503,2001,1.463906331,12/31/2019
Lebanon,Female,10-14 years,503,2001,1.105996814,12/31/2019
Lebanon,Male,10-14 years,503,2002,1.480859096,12/31/2019
Lebanon,Female,10-14 years,503,2002,1.109810566,12/31/2019
Lebanon,Male,10-14 years,503,2003,1.497968046,12/31/2019
Lebanon,Female,10-14 years,503,2003,1.111551722,12/31/2019
Lebanon,Male,10-14 years,503,2004,1.509748906,12/31/2019
Lebanon,Female,10-14 years,503,2004,1.109441727,12/31/2019
Lebanon,Male,10-14 years,503,2005,1.512338377,12/31/2019
Lebanon,Female,10-14 years,503,2005,1.102663813,12/31/2019
Lebanon,Male,10-14 years,503,2006,1.501232054,12/31/2019
Lebanon,Female,10-14 years,503,2006,1.090573403,12/31/2019
Lebanon,Male,10-14 years,503,2007,1.475064057,12/31/2019
Lebanon,Female,10-14 years,503,2007,1.072419391,12/31/2019
Lebanon,Male,10-14 years,503,2008,1.434561126,12/31/2019
Lebanon,Female,10-14 years,503,2008,1.04715395,12/31/2019
Lebanon,Male,10-14 years,503,2009,1.39100567,12/31/2019
Lebanon,Female,10-14 years,503,2009,1.020191451,12/31/2019
Lebanon,Male,10-14 years,503,2010,1.360013871,12/31/2019
Lebanon,Female,10-14 years,503,2010,1.000060895,12/31/2019
Lebanon,Male,10-14 years,503,2011,1.37358459,12/31/2019
Lebanon,Female,10-14 years,503,2011,1.006278764,12/31/2019
Lebanon,Male,10-14 years,503,2012,1.434262717,12/31/2019
Lebanon,Female,10-14 years,503,2012,1.042042883,12/31/2019
Lebanon,Male,10-14 years,503,2013,1.494329126,12/31/2019
Lebanon,Female,10-14 years,503,2013,1.079304818,12/31/2019
Lebanon,Male,10-14 years,503,2014,1.530108512,12/31/2019
Lebanon,Female,10-14 years,503,2014,1.104722269,12/31/2019
